vertrag;opbel;tariftyp;classe;anlage;anomes;vkont;city1;ClasseTxt;Subclasse;Modalidade;Subgrupo;tipofat;Consumo;Demanda;billing_period;DiasFatura;De;Ate;belnr;ablbelnr;MotivoLeitura;UnidadeLeitura;eq1;Registrador;DataLeitura;TipoLeitura;Leitura;StatusLeitura;NotaDeLeitura;Medicao;FlagGD;Operando;Fator;DataAte;DataDe;InscricaoEstadual;DataLigacaoUC;DataEncerramentoContrato
501622388;30004849739;O2RURAL;410;160812631;202205;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/04;30;31/03/2022;30/04/2022;5,01E+11;6,00E+19;10;T45NV01X;15289137;23;15/04/2022;1;8900;4;3265;-2551010;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004849739;O2RURAL;410;160812631;202205;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/04;30;31/03/2022;30/04/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;23;31/05/2022;1;8900;4;3199;8900;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004797476;O2RURAL;410;160812631;202204;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/03;31;28/02/2022;31/03/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;1;30/04/2022;1;0;4;3199;0;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004797476;O2RURAL;410;160812631;202204;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/03;31;28/02/2022;31/03/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;2;30/04/2022;1;0;4;3199;-201724;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004797476;O2RURAL;410;160812631;202204;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/03;31;28/02/2022;31/03/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;3;30/04/2022;1;2761882;4;3199;201972;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004797476;O2RURAL;410;160812631;202204;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/03;31;28/02/2022;31/03/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;4;30/04/2022;3;248;1;3199;248;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004797476;O2RURAL;410;160812631;202204;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/03;31;28/02/2022;31/03/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;5;30/04/2022;3;2559910;1;3199;2559910;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004797476;O2RURAL;410;160812631;202204;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/03;31;28/02/2022;31/03/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;6;30/04/2022;3;201724;1;3199;201724;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004797476;O2RURAL;410;160812631;202204;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/03;31;28/02/2022;31/03/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;21;30/04/2022;3;0;1;3199;-8900;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004797476;O2RURAL;410;160812631;202204;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/03;31;28/02/2022;31/03/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;22;30/04/2022;3;0;1;3199;-2761882;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004797476;O2RURAL;410;160812631;202204;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/03;31;28/02/2022;31/03/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;23;30/04/2022;3;8900;1;3199;0;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004721854;O2RURAL;410;160812631;202203;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/02;28;31/01/2022;28/02/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;1;31/03/2022;1;0;4;3199;-2559910;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004721854;O2RURAL;410;160812631;202203;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/02;28;31/01/2022;28/02/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;2;31/03/2022;1;0;4;3199;-8900;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004721854;O2RURAL;410;160812631;202203;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/02;28;31/01/2022;28/02/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;3;31/03/2022;1;2761882;4;3199;2761634;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004721854;O2RURAL;410;160812631;202203;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/02;28;31/01/2022;28/02/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;4;31/03/2022;1;248;4;3199;-201476;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004721854;O2RURAL;410;160812631;202203;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/02;28;31/01/2022;28/02/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;5;31/03/2022;1;2559910;4;3199;2559910;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004721854;O2RURAL;410;160812631;202203;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/02;28;31/01/2022;28/02/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;6;31/03/2022;1;201724;4;3199;-2560158;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004721854;O2RURAL;410;160812631;202203;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/02;28;31/01/2022;28/02/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;21;31/03/2022;1;0;1;3199;0;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004721854;O2RURAL;410;160812631;202203;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/02;28;31/01/2022;28/02/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;22;31/03/2022;1;0;1;3199;0;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004721854;O2RURAL;410;160812631;202203;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/02;28;31/01/2022;28/02/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;23;31/03/2022;1;8900;4;3199;-192824;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022;111829321;20190221;99991231
501622388;30004661472;O2RURAL;410;160812631;202202;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/01;31;31/12/2021;31/01/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;1;28/02/2022;1;0;4;3199;-248;Sem GD;NA;null;null;null;111829321;20190221;99991231
501622388;30004661472;O2RURAL;410;160812631;202202;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/01;31;31/12/2021;31/01/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;2;28/02/2022;1;0;4;3199;-8900;Sem GD;NA;null;null;null;111829321;20190221;99991231
501622388;30004661472;O2RURAL;410;160812631;202202;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/01;31;31/12/2021;31/01/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;3;28/02/2022;1;2761882;4;3199;2761882;Sem GD;NA;null;null;null;111829321;20190221;99991231
501622388;30004661472;O2RURAL;410;160812631;202202;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/01;31;31/12/2021;31/01/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;4;28/02/2022;3;248;1;3199;-2761634;Sem GD;NA;null;null;null;111829321;20190221;99991231
501622388;30004661472;O2RURAL;410;160812631;202202;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/01;31;31/12/2021;31/01/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;5;28/02/2022;3;2559910;1;3199;2559910;Sem GD;NA;null;null;null;111829321;20190221;99991231
501622388;30004661472;O2RURAL;410;160812631;202202;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/01;31;31/12/2021;31/01/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;6;28/02/2022;3;201724;1;3199;-2358186;Sem GD;NA;null;null;null;111829321;20190221;99991231
501622388;30004661472;O2RURAL;410;160812631;202202;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/01;31;31/12/2021;31/01/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;21;28/02/2022;3;0;1;3199;0;Sem GD;NA;null;null;null;111829321;20190221;99991231
501622388;30004661472;O2RURAL;410;160812631;202202;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/01;31;31/12/2021;31/01/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;22;28/02/2022;3;0;1;3199;-8900;Sem GD;NA;null;null;null;111829321;20190221;99991231
501622388;30004661472;O2RURAL;410;160812631;202202;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2022/01;31;31/12/2021;31/01/2022;5,01E+11;6,00E+19;1;T45NV01X;15289137;23;28/02/2022;3;8900;1;3199;8900;Sem GD;NA;null;null;null;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202201;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/12;31;30/11/2021;31/12/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;1;31/01/2022;1;0;4;3199;-2761882;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202201;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/12;31;30/11/2021;31/12/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;2;31/01/2022;1;0;4;3199;-2559910;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202201;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/12;31;30/11/2021;31/12/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;3;31/01/2022;1;2761882;4;3199;2761882;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202201;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/12;31;30/11/2021;31/12/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;4;31/01/2022;3;248;1;3199;-201476;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202201;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/12;31;30/11/2021;31/12/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;5;31/01/2022;3;2559910;1;3199;-201972;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202201;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/12;31;30/11/2021;31/12/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;6;31/01/2022;3;201724;1;3199;201724;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202201;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/12;31;30/11/2021;31/12/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;21;31/01/2022;3;0;1;3199;-248;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202201;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/12;31;30/11/2021;31/12/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;22;31/01/2022;3;0;1;3199;0;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202201;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/12;31;30/11/2021;31/12/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;23;31/01/2022;3;8900;1;3199;8900;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202112;1,90E+11;;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/11;30;31/10/2021;30/11/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;1;31/12/2021;1;0;4;3199;-8900;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202112;1,90E+11;;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/11;30;31/10/2021;30/11/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;2;31/12/2021;1;0;4;3199;-201724;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202112;1,90E+11;;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/11;30;31/10/2021;30/11/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;3;31/12/2021;1;2761882;4;3199;2761634;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202112;1,90E+11;;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/11;30;31/10/2021;30/11/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;4;31/12/2021;3;248;1;3199;-2559662;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202112;1,90E+11;;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/11;30;31/10/2021;30/11/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;5;31/12/2021;3;2559910;1;3199;2559910;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202112;1,90E+11;;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/11;30;31/10/2021;30/11/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;6;31/12/2021;3;201724;1;3199;201724;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202112;1,90E+11;;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/11;30;31/10/2021;30/11/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;21;31/12/2021;3;0;1;3199;0;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202112;1,90E+11;;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/11;30;31/10/2021;30/11/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;22;31/12/2021;3;0;1;3199;0;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202112;1,90E+11;;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/11;30;31/10/2021;30/11/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;23;31/12/2021;3;8900;1;3199;8900;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202111;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/10;31;30/09/2021;31/10/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;1;30/11/2021;1;0;4;3199;0;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202111;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/10;31;30/09/2021;31/10/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;2;30/11/2021;1;0;4;3199;-2761882;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202111;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/10;31;30/09/2021;31/10/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;3;30/11/2021;1;2761882;4;3199;2761634;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202111;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/10;31;30/09/2021;31/10/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;4;30/11/2021;1;248;4;3199;-2559662;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202111;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/10;31;30/09/2021;31/10/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;5;30/11/2021;1;2559910;4;3199;2358186;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202111;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/10;31;30/09/2021;31/10/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;6;30/11/2021;1;201724;4;3199;201724;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202111;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/10;31;30/09/2021;31/10/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;21;30/11/2021;1;0;1;3199;0;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202111;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/10;31;30/09/2021;31/10/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;22;30/11/2021;1;0;1;3199;-8900;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501622388;1,00E+11;O2RURAL;410;160812631;202111;1,90E+11;NOVA VENECIA;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.1;0;2021/10;31;30/09/2021;31/10/2021;5,01E+11;6,00E+19;1;T45NV01X;15289137;23;30/11/2021;1;8900;4;3199;null;Sem GD;F_DTARIFAR;0.73;31/01/2022;21/01/2019;111829321;20190221;99991231
501359550;30005066745;O2RUIRRG;480;160724372;202210;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.66;0;2022/09;30;31/08/2022;30/09/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;1;31/10/2022;1;311022;1; ;283335;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005066745;O2RUIRRG;480;160724372;202210;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.66;0;2022/09;30;31/08/2022;30/09/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;2;31/10/2022;1;235959;1; ;208009;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005066745;O2RUIRRG;480;160724372;202210;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.66;0;2022/09;30;31/08/2022;30/09/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;4;31/10/2022;1;661092;1; ;-3685875;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005066745;O2RUIRRG;480;160724372;202210;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.66;0;2022/09;30;31/08/2022;30/09/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;5;31/10/2022;1;4346967;1; ;4325056;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005066745;O2RUIRRG;480;160724372;202210;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.66;0;2022/09;30;31/08/2022;30/09/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;6;31/10/2022;1;1620894;1; ;1384935;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005066745;O2RUIRRG;480;160724372;202210;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.66;0;2022/09;30;31/08/2022;30/09/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;21;31/10/2022;1;27950;1; ;-204991;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005066745;O2RUIRRG;480;160724372;202210;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.66;0;2022/09;30;31/08/2022;30/09/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;22;31/10/2022;1;21911;1; ;-1598983;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005066745;O2RUIRRG;480;160724372;202210;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.66;0;2022/09;30;31/08/2022;30/09/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;23;31/10/2022;1;232941;1; ;-78081;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005018356;O2RUIRRG;480;160724372;202209;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.95;0;2022/08;31;31/07/2022;31/08/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;1;30/09/2022;1;300922;1; ;279386;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005018356;O2RUIRRG;480;160724372;202209;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.95;0;2022/08;31;31/07/2022;31/08/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;2;30/09/2022;1;235959;1; ;-1369012;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005018356;O2RUIRRG;480;160724372;202209;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.95;0;2022/08;31;31/07/2022;31/08/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;4;30/09/2022;1;651934;1; ;415975;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005018356;O2RUIRRG;480;160724372;202209;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.95;0;2022/08;31;31/07/2022;31/08/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;5;30/09/2022;1;4324860;1; ;4094694;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005018356;O2RUIRRG;480;160724372;202209;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.95;0;2022/08;31;31/07/2022;31/08/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;6;30/09/2022;1;1604971;1; ;1304049;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005018356;O2RUIRRG;480;160724372;202209;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.95;0;2022/08;31;31/07/2022;31/08/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;21;30/09/2022;1;27687;1; ;-4297173;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
501359550;30005018356;O2RUIRRG;480;160724372;202209;1,90E+11;LINHARES;Rural;AgropecuÃ¡ria rural;Convencional;B2;faturado;0.95;0;2022/08;31;31/07/2022;31/08/2022;5,00E+11;6,00E+19;1;T46LI01X;14767163;22;30/09/2022;1;21663;1; ;-630271;Sem GD;F_DTARIFAR;0.6;31/01/9999;01/01/2022; ;20171026;99991231
